First name,Surname,Sex,Country,Swim time,Time T1,Cycle time,Time T2,Run time,Total time,T-shirt,Finish at,Year,Rank swim,Time after cycle,Rank after cycle,Rank final,Rank cycle,Rank run,Gain cycle,Gain run,b_pred,Tranche
Eivind,Kittilsen,Male,Norway,1.178611111111111,0.11361111111111111,7.714722222222222,0.028333333333333332,6.508333333333334,15.543611111111112,Black,Gaustatoppen,2011,9.767441860465116,8.893333333333333,41.86046511627907,58.139534883720934,62.32558139534884,86.9767441860465,32.09302325581396,16.27906976744186,80.68037228194504,40.0
Tommy,Storøygard,Male,Norway,1.3025,0.13472222222222222,7.714444444444444,0.12361111111111112,6.782222222222222,16.056944444444444,Black,Gaustatoppen,2013,53.02325581395348,9.016944444444444,33.48837209302326,62.32558139534884,35.348837209302324,86.9767441860465,-19.534883720930225,28.837209302325583,80.68037228194504,30.0
Katy KUNKLE,Kunkle,Female,USA,1.09944,9.533333333333333,7.71444,4.116666666666666,6.256391944444444,15.298343888888889,Black,Gaustatoppen,2017,22.270742358078603,8.81388,67.68558951965066,65.50218340611353,71.61572052401746,67.24890829694323,45.414847161572055,-2.1834061135371314,64.32904933002193,65.0
Ole Jacob,Taraldset,Male,Norway,1.4166666666666667,0.06777777777777778,7.713888888888889,0.07805555555555556,6.1819444444444445,15.458333333333334,Black,Gaustatoppen,2010,63.133640552995395,9.130555555555555,61.75115207373272,65.43778801843318,59.44700460829493,76.036866359447,-1.3824884792626762,3.6866359447004626,71.61290657496819,60.0
Olivier ,Bavay,Male,Belgium,1.3030555555555556,0.21666666666666667,7.713888888888889,0.06888888888888889,5.638333333333334,14.94138888888889,White,1000 meters,2012,54.25,9.016944444444444,75.5,60.75000000000001,77.0,40.0,21.25,-14.749999999999993,41.74392128276563,75.0
Peter,Mohall,Male,Sweden ,0.7583333333333333,0.12555555555555556,7.712777777777778,0.1363888888888889,6.426388888888889,15.158888888888889,White,1000 meters,2015,88.88888888888889,8.471111111111112,74.48559670781893,87.65432098765432,73.25102880658436,86.41975308641975,-14.403292181069958,13.168724279835388,80.21871285804572,70.0
Rowena,Butler,Female,Australia,1.7875,0.1375,7.711944444444445,0.08555555555555555,6.208333333333333,15.930833333333334,Black,Gaustatoppen,2008,59.50920245398773,9.499444444444444,69.93865030674846,57.668711656441715,70.5521472392638,47.85276073619632,10.429447852760724,-12.269938650306742,48.25264467156122,65.0
Halvor ,Wang,Male,Norway,1.4594444444444445,0.15444444444444444,7.711111111111111,0.10388888888888889,5.4752777777777775,14.904166666666667,Black,Gaustatoppen,2009,79.72972972972973,9.170555555555556,55.85585585585585,35.585585585585584,49.549549549549546,16.666666666666664,-23.873873873873876,-20.270270270270267,22.40419892178707,55.0
Wolfgang,Schenck,Male,Germany,1.7827777777777778,0.10527777777777778,7.710555555555556,0.14472222222222222,5.420833333333333,15.163333333333334,White,1000 meters,2016,92.64069264069265,9.493333333333334,81.38528138528139,58.87445887445888,73.59307359307358,33.76623376623377,-11.25541125541126,-22.510822510822507,36.57709378743927,80.0
Eigil,Holst,Male,Norway,1.645,0.09027777777777778,7.71,0.08944444444444444,5.414722222222222,14.949444444444444,Black,Gaustatoppen,2011,60.93023255813953,9.355,58.6046511627907,44.18604651162791,61.86046511627907,33.02325581395349,-2.325581395348827,-14.418604651162795,35.961280045263734,55.0
Joel,Granér,Male,Sweden,1.4847222222222223,0.11944444444444445,7.708333333333333,0.095,6.998055555555555,16.405555555555555,Black,Gaustatoppen,2008,18.404907975460123,9.193055555555555,57.05521472392638,66.87116564417178,69.93865030674846,74.23312883435584,38.650306748466264,9.815950920245399,70.11788730579642,55.0
Terje,Systad,Male,NOR,1.2680638888888889,6.016666666666667,7.707216111111111,4.1,6.053063888888889,15.19749611111111,White,1000 meters,2018,61.6822429906542,8.97528,82.71028037383178,73.83177570093457,84.11214953271028,57.943925233644855,21.028037383177576,-8.878504672897208,56.61665837211629,80.0
Nicolas,Albin,Male,France,1.5791666666666666,0.07833333333333334,7.706388888888889,0.08666666666666667,7.333333333333333,16.78388888888889,Black,Gaustatoppen,2008,26.380368098159508,9.285555555555556,58.895705521472394,71.16564417177914,69.32515337423312,87.11656441717791,32.515337423312886,12.269938650306742,80.79626161553915,55.0
Anton,Kaletin,Male,EST,1.1566561111111113,6.916666666666667,7.705008055555555,4.3,6.133608055555556,15.182783888888888,Black ,Gaustatoppen,2019,59.42028985507246,8.861664166666667,78.98550724637681,67.3913043478261,80.07246376811594,49.63768115942029,19.56521739130435,-11.59420289855072,49.73206747534373,75.0
Rebekka,Trukenmüller,Female,Germany,1.1947222222222222,0.06055555555555556,7.704722222222222,0.043611111111111114,4.981388888888889,13.984444444444444,Black,Gaustatoppen,2013,19.069767441860467,8.899444444444445,30.23255813953488,15.813953488372093,34.883720930232556,10.232558139534884,11.162790697674414,-14.418604651162788,17.071318669424215,30.0
Pekka,Ruokoniemi,Male,Finland,1.5225,0.14444444444444443,7.7027777777777775,0.11277777777777778,5.726388888888889,15.208333333333334,White,1000 meters,2016,64.06926406926407,9.225277777777777,73.59307359307358,60.60606060606061,73.16017316017316,46.320346320346324,9.523809523809518,-12.987012987012974,46.982510271082646,70.0
Jack,Nunn,Male,USA,1.4455438888888887,6.216666666666667,7.70222388888889,9.633333333333333,5.633616111111111,15.04584,White,1000 meters,2017,82.09606986899564,9.147767777777778,74.67248908296943,58.07860262008734,71.17903930131004,37.55458515283843,-7.423580786026207,-16.593886462882097,39.717050816986216,70.0
Jaroslaw,Perkowski,Male,POL,1.1505599999999998,8.333333333333334,7.700543888888888,4.383333333333334,6.764711944444445,15.828336111111112,White,1000 meters,2018,34.112149532710276,8.851103888888888,78.50467289719626,87.38317757009347,83.64485981308411,84.11214953271028,44.39252336448598,8.878504672897208,78.30606662741934,75.0
Simon,Ward,Male,United Kingdom,0.9266666666666666,0.08,7.700277777777778,0.060833333333333336,7.044444444444444,15.812222222222223,Black,Gaustatoppen,2009,2.2522522522522523,8.626944444444444,33.33333333333333,52.25225225225225,49.0990990990991,86.03603603603604,31.081081081081077,18.91891891891892,79.90067080577738,30.0
Asle,Øydvin,Male,Norway,1.715,0.1213888888888889,7.700277777777778,0.10527777777777778,5.861111111111111,15.503055555555555,Black,Gaustatoppen,2011,69.30232558139535,9.415277777777778,60.93023255813953,56.74418604651162,61.395348837209305,57.674418604651166,-8.372093023255822,-4.186046511627907,56.3932790844371,60.0
Eivind Lismoen,Borg,Male,Norway,1.2233333333333334,0.10888888888888888,7.7,0.10555555555555556,6.383611111111111,15.520833333333334,Black,Gaustatoppen,2013,30.23255813953488,8.923333333333334,31.16279069767442,46.04651162790698,34.418604651162795,72.55813953488372,0.9302325581395401,14.88372093023256,68.7295803911078,30.0
Billy,Vosnakis,Male,Greece,1.3369444444444445,0.11527777777777778,7.698888888888889,0.04666666666666667,6.257777777777778,15.455,Black,Gaustatoppen,2016,37.22943722943723,9.035833333333333,65.80086580086581,68.83116883116884,72.72727272727273,71.86147186147186,28.571428571428577,3.030303030303031,68.15215070332262,65.0
Steven,Johannesen,Male,GBR,1.1094480555555555,7.0,7.698336111111111,7.966666666666667,5.620823888888889,14.67888,White,1000 meters,2019,47.46376811594203,8.807784166666666,78.26086956521739,53.62318840579711,79.71014492753623,30.434782608695656,30.79710144927536,-24.637681159420282,33.81583633975579,75.0
Linda,Jerdmyr,Female,Sweden ,0.6411111111111111,0.0961111111111111,7.698333333333333,0.043333333333333335,5.2491666666666665,13.7275,White,1000 meters,2015,45.67901234567901,8.339444444444444,71.60493827160494,50.20576131687243,72.8395061728395,30.864197530864196,25.925925925925924,-21.399176954732503,34.171754855715825,70.0
Steinar Torp,Lien,Male,Norway,2.0580555555555557,0.16972222222222222,7.696666666666666,0.11583333333333333,7.061111111111111,17.101388888888888,Black,Gaustatoppen,2008,82.20858895705521,9.754722222222222,80.98159509202453,76.07361963190185,68.71165644171779,76.07361963190185,-1.2269938650306784,-4.907975460122685,71.64336935004536,80.0
Paal,Sveen,Male,Norway ,0.6686111111111112,0.135,7.696111111111111,0.07888888888888888,5.001666666666667,13.58,White,1000 meters,2015,58.0246913580247,8.364722222222222,72.42798353909465,45.267489711934154,72.42798353909465,21.810699588477366,14.403292181069958,-27.1604938271605,26.667806144225025,70.0
Tom,Wade,Male,United Kingdom,0.925,0.08305555555555555,7.695833333333334,0.12444444444444444,5.9825,14.81,Black,Gaustatoppen,2013,0.46511627906976744,8.620833333333334,21.3953488372093,28.37209302325581,33.95348837209302,48.837209302325576,20.930232558139533,6.97674418604651,49.06860018360136,20.0
Tanel,Tarlap,Male,Estonia,1.5430555555555556,0.12083333333333333,7.695,0.08,5.7877777777777775,15.226111111111111,Black,Gaustatoppen,2016,67.96536796536796,9.238055555555556,74.45887445887446,61.038961038961034,72.2943722943723,48.484848484848484,6.493506493506501,-13.419913419913428,48.77654759584874,70.0
Fredrik,Robertsson,Male,Sweden,1.5083333333333333,0.1075,7.694444444444445,0.03638888888888889,5.341111111111111,14.687777777777777,Black,Gaustatoppen,2010,72.81105990783409,9.202777777777778,64.97695852534562,45.16129032258064,58.986175115207374,29.953917050691242,-7.83410138248847,-19.815668202764982,33.41727320898026,60.0
Simon,Handel,Male,England,1.0427777777777778,0.06333333333333334,7.693333333333333,0.09638888888888889,5.849722222222222,14.745555555555555,Black,Gaustatoppen,2010,6.912442396313365,8.73611111111111,45.622119815668206,48.38709677419355,58.525345622119815,57.6036866359447,38.70967741935484,2.764976958525345,56.33465322857302,45.0
Karl Kristian,Nordheim,Male,NOR,1.8519361111111112,4.15,7.692503888888889,2.966666666666667,5.492231944444445,15.168336111111111,Black,Gaustatoppen,2021,89.28571428571429,9.54444,55.952380952380956,52.38095238095239,50.0,40.476190476190474,-33.333333333333336,-3.5714285714285694,42.13860949421417,55.0
Jonny,Hisdal,Male,Norway,1.725,0.11222222222222222,7.691666666666666,0.12694444444444444,7.949722222222222,17.605555555555554,Black,Gaustatoppen,2008,52.760736196319016,9.416666666666666,67.48466257668711,87.73006134969326,68.09815950920245,97.54601226993866,14.723926380368098,20.245398773006144,89.4406598662833,65.0
Scilla TONETTI,Tonetti,Female,Italy,1.3797119444444443,10.666666666666666,7.691400000000001,9.133333333333333,5.49084,14.892768055555555,Black,Gaustatoppen,2017,75.54585152838428,9.071111944444445,73.7991266375546,49.78165938864629,70.74235807860262,32.314410480349345,-1.7467248908296824,-24.017467248908304,35.37375696174462,70.0
Marius,Heimbeck,Male,Norway,0.8736111111111111,0.07027777777777777,7.691388888888889,0.05472222222222222,5.830277777777778,14.52,White,1000 meters,2015,96.29629629629629,8.565,80.24691358024691,76.5432098765432,72.0164609053498,63.37448559670782,-16.04938271604938,-3.7037037037037095,61.11775250152369,80.0
Pål,Lønseth,Male,Norway,1.7147222222222223,0.10055555555555555,7.691111111111111,0.18861111111111112,5.604444444444445,15.29888888888889,Black,Gaustatoppen,2014,98.38056680161942,9.405833333333334,71.65991902834008,65.9919028340081,59.51417004048582,41.70040485829959,-26.72064777327934,-5.668016194331983,43.15329376251305,70.0
Sache,Thierry,Male,France,1.0675,0.07111111111111111,7.690833333333333,0.0475,5.989166666666667,14.865555555555556,Black,Gaustatoppen,2014,13.360323886639677,8.758333333333333,51.417004048582996,51.012145748987855,59.10931174089069,68.82591093117408,38.05668016194332,-0.40485829959514064,65.63614046324578,50.0
Christina,Sundal,Female,Sweden,1.5377777777777777,0.10055555555555555,7.690555555555555,0.06527777777777778,6.577222222222222,15.970833333333333,Black,Gaustatoppen,2016,66.66666666666666,9.228333333333333,74.02597402597402,80.51948051948052,71.86147186147186,81.38528138528139,7.3593073593073655,6.493506493506501,76.04591493229346,70.0
Martin,Gallaher,Male,Norway,2.155,0.15333333333333332,7.690555555555555,0.03944444444444444,5.456388888888889,15.494722222222222,Black,Gaustatoppen,2011,90.69767441860465,9.845555555555555,75.34883720930232,56.27906976744186,60.93023255813953,36.74418604651163,-15.348837209302332,-19.069767441860456,39.045355371931414,75.0
Øystein,Aasheim,Male,Norway,1.4441666666666666,0.1313888888888889,7.689722222222223,0.11416666666666667,5.994166666666667,15.373611111111112,Black,Gaustatoppen,2009,78.37837837837837,9.133888888888889,54.5045045045045,46.3963963963964,48.64864864864865,36.93693693693694,-23.87387387387387,-8.108108108108105,39.20511603074528,50.0
Anders,Rostrup,Male,Norway,1.2461111111111112,0.09833333333333333,7.688888888888889,0.09416666666666666,5.812777777777778,14.940277777777778,Black,Gaustatoppen,2009,49.0990990990991,8.935,49.0990990990991,36.03603603603604,48.1981981981982,28.37837837837838,0.0,-13.063063063063062,32.11139547362959,45.0
Geirmund,Sangedal,Male,Norway,1.2391666666666667,0.09527777777777778,7.6883333333333335,0.06805555555555555,6.764444444444444,15.855277777777777,Black,Gaustatoppen,2009,47.74774774774775,8.9275,47.2972972972973,52.702702702702695,47.74774774774775,73.87387387387388,-0.45045045045045384,5.405405405405396,69.82012054040246,45.0
Anna,Thorning,Female,Norway,1.4997222222222222,0.08833333333333333,7.686111111111111,0.10555555555555556,5.546388888888889,14.925277777777778,Black,Gaustatoppen,2013,81.86046511627907,9.185833333333333,45.58139534883721,32.093023255813954,33.48837209302326,24.651162790697676,-36.27906976744186,-13.488372093023258,29.022110560261464,45.0
Marius,Johansen,Male,Norway,1.1327777777777779,0.09694444444444444,7.684166666666667,0.05555555555555555,7.641666666666667,16.61111111111111,Black,Gaustatoppen,2006,29.457364341085274,8.816944444444445,51.93798449612403,72.09302325581395,58.139534883720934,90.69767441860465,22.480620155038757,20.155038759689916,83.76444760861273,50.0
Ole,Rønningen,Male,Norway,1.1333333333333333,0.11666666666666667,7.683333333333334,0.05,7.864444444444445,16.84777777777778,Black,Gaustatoppen,2003,36.84210526315789,8.816666666666666,42.10526315789473,73.68421052631578,47.368421052631575,78.94736842105263,5.2631578947368425,31.578947368421048,74.02526236650428,40.0
Florent,Dumont,Male,France,1.2127777777777777,0.08833333333333333,7.683333333333334,0.07166666666666667,6.940555555555555,15.99611111111111,Black,Gaustatoppen,2013,27.906976744186046,8.89611111111111,29.767441860465116,59.06976744186046,33.02325581395349,92.55813953488372,1.8604651162790695,29.302325581395348,85.30648527194657,25.0
Mark,Royden,Male,United Kingdom,1.1411111111111112,0.09972222222222223,7.6819444444444445,0.065,6.584444444444444,15.571666666666667,Black,Gaustatoppen,2014,28.34008097165992,8.823055555555555,56.2753036437247,75.30364372469636,58.70445344129555,87.85425101214574,27.93522267206478,19.02834008097166,81.40768964137173,55.0
Jonny,Andersen,Male,Norway,1.51,0.08611111111111111,7.678333333333334,0.11666666666666667,6.176111111111111,15.566944444444445,Black,Gaustatoppen,2013,83.72093023255815,9.188333333333334,46.04651162790698,48.372093023255815,32.55813953488372,60.46511627906976,-37.674418604651166,2.3255813953488342,58.70633557943785,45.0
Peter,Waldas,Male,Germany,1.3047222222222221,0.14916666666666667,7.678333333333334,0.11305555555555556,6.881388888888889,16.12611111111111,White,1000 meters,2016,28.13852813852814,8.983055555555556,63.63636363636363,83.54978354978356,71.42857142857143,89.6103896103896,35.497835497835496,19.913419913419922,82.86325676640463,60.0
Fabio,Pellegrini,Male,BRA,1.2047280555555555,10.55,7.677216111111111,3.4,6.697223888888889,15.812231944444445,White,1000 meters,2018,45.794392523364486,8.881944166666667,79.43925233644859,86.91588785046729,83.17757009345794,82.71028037383178,33.6448598130841,7.476635514018696,77.14413404231384,75.0
Marino,Difebbo,Male,Belgium & Italy,1.1252777777777778,0.11305555555555556,7.675833333333333,0.13416666666666666,6.401111111111111,15.449444444444444,Black,Gaustatoppen,2010,12.903225806451612,8.801111111111112,50.23041474654379,64.97695852534562,58.06451612903226,85.25345622119815,37.32718894009217,14.746543778801836,79.25203324816577,50.0
Tom,Ørbæk,Male,Norway,1.3377777777777777,0.075,7.6755555555555555,0.08972222222222222,5.648611111111111,14.82611111111111,Black,Gaustatoppen,2013,60.93023255813953,9.013333333333334,33.02325581395349,28.837209302325583,32.093023255813954,29.30232558139535,-27.90697674418604,-4.186046511627907,32.87720471859606,30.0
Todd,Manion,Male,USA,1.1933280555555554,6.8,7.674168055555556,2.2,7.370831944444444,16.396103888888888,Black,Gaustatoppen,2022,24.88479262672811,8.86749611111111,68.66359447004609,87.09677419354838,77.41935483870968,96.31336405529954,43.77880184331798,18.433179723502292,88.41898525600288,65.0
